epoch;f1;loss;val_f1;val_loss
0;0.3446766138076782;0.6628340482711792;0.44633153080940247;0.5573071837425232
1;0.46843770146369934;0.5337607264518738;0.5042863488197327;0.4959079921245575
2;0.5066779851913452;0.49409759044647217;0.5371142625808716;0.46282652020454407
3;0.541955828666687;0.45828381180763245;0.5619877576828003;0.43818727135658264
4;0.5608459711074829;0.43940970301628113;0.5807787775993347;0.41883188486099243
5;0.5852267146110535;0.41480013728141785;0.5937577486038208;0.40586644411087036
6;0.5846028923988342;0.41562262177467346;0.6089206337928772;0.3908713459968567
7;0.5997077822685242;0.4005098342895508;0.6199995875358582;0.3797968626022339
8;0.6186537146568298;0.38107240200042725;0.6249639987945557;0.37417173385620117
9;0.6195762753486633;0.3804609477519989;0.6339177489280701;0.36590245366096497
10;0.6326048374176025;0.36734750866889954;0.6408633589744568;0.3586106300354004
11;0.6325885057449341;0.3671044409275055;0.6449418067932129;0.3543907403945923
12;0.6411802172660828;0.3588620126247406;0.6516302824020386;0.348429799079895
13;0.6382362246513367;0.36156779527664185;0.6543630361557007;0.34568119049072266
14;0.6539298892021179;0.34602728486061096;0.6543763279914856;0.3453601002693176
15;0.652726948261261;0.34722670912742615;0.6608501672744751;0.33917805552482605
16;0.6539232134819031;0.346044659614563;0.6634857058525085;0.336213082075119
17;0.6569820046424866;0.3427833020687103;0.6590350866317749;0.34064236283302307
18;0.6579169034957886;0.3420186936855316;0.6650007367134094;0.33480390906333923
19;0.6628711819648743;0.33693480491638184;0.6637054085731506;0.3361537754535675
20;0.6655263304710388;0.33415859937667847;0.6684696078300476;0.3313981294631958
21;0.6611489057540894;0.33890730142593384;0.6701448559761047;0.32963722944259644
22;0.6652036905288696;0.3345889151096344;0.6675805449485779;0.3320632576942444
23;0.6693912148475647;0.33066627383232117;0.6723664999008179;0.3279154598712921
24;0.6673669815063477;0.3323797285556793;0.6727851033210754;0.32679465413093567
25;0.6802552938461304;0.31951478123664856;0.6711975336074829;0.32843950390815735
26;0.6729442477226257;0.32714149355888367;0.6719734072685242;0.32764962315559387
27;0.6793771982192993;0.3204914629459381;0.6761646270751953;0.3235744535923004
28;0.682833194732666;0.31719106435775757;0.6721932888031006;0.3273999094963074
29;0.6862939596176147;0.31358423829078674;0.6717856526374817;0.32802432775497437
