epoch;f1;loss;val_f1;val_loss
0;0.26481521129608154;0.7344008684158325;0.3716658055782318;0.6288532614707947
1;0.3692726790904999;0.6305033564567566;0.4187158942222595;0.5812833309173584
2;0.4174778163433075;0.5825490355491638;0.46438151597976685;0.535374641418457
3;0.45222169160842896;0.5473118424415588;0.49378517270088196;0.5062342882156372
4;0.4751265048980713;0.5246210694313049;0.503512978553772;0.4962390661239624
5;0.49229729175567627;0.5076939463615417;0.5263358950614929;0.4734909236431122
6;0.5076829791069031;0.4920193552970886;0.5454496145248413;0.454709529876709
7;0.5245665907859802;0.47469672560691833;0.5558479428291321;0.4440460503101349
8;0.5398537516593933;0.46001535654067993;0.5691648125648499;0.43089404702186584
9;0.5517812967300415;0.44792303442955017;0.5884132981300354;0.4113703966140747
10;0.5670083165168762;0.43274983763694763;0.6008619666099548;0.39920052886009216
11;0.5766821503639221;0.42304399609565735;0.6048517227172852;0.39505574107170105
12;0.5863621234893799;0.4134100675582886;0.6141474843025208;0.3855738341808319
13;0.595370352268219;0.40458938479423523;0.5912244319915771;0.4079864025115967
14;0.5969676375389099;0.4026466906070709;0.6311576962471008;0.3685041069984436
15;0.6109609603881836;0.38883766531944275;0.6367767453193665;0.362822026014328
16;0.6095316410064697;0.39013370871543884;0.6371172666549683;0.3627030551433563
17;0.6170039176940918;0.3826221823692322;0.6429396867752075;0.3567647635936737
18;0.6289211511611938;0.370775431394577;0.6534773707389832;0.34649330377578735
19;0.6335161328315735;0.3660905063152313;0.6567891240119934;0.34321698546409607
20;0.6384928822517395;0.3612712323665619;0.6635947227478027;0.33586522936820984
21;0.6395666599273682;0.3602274954319;0.6587971448898315;0.3407309353351593
22;0.641383171081543;0.35860323905944824;0.6714009046554565;0.32838568091392517
23;0.6555659174919128;0.3439721465110779;0.6756903529167175;0.323879599571228
24;0.6529861688613892;0.34635600447654724;0.6716096997261047;0.3285515606403351
25;0.6520227789878845;0.3475167751312256;0.676986038684845;0.3229362964630127
26;0.6581060290336609;0.3414912223815918;0.6789703965187073;0.3209175169467926
27;0.6529348492622375;0.34662067890167236;0.6801914572715759;0.31972256302833557
28;0.6622844934463501;0.3372807800769806;0.6800188422203064;0.31964805722236633
29;0.6641610264778137;0.33547794818878174;0.6867486834526062;0.31302449107170105
30;0.6615465879440308;0.33764511346817017;0.685570240020752;0.31411293148994446
31;0.6679589748382568;0.3313479423522949;0.6903427243232727;0.30938437581062317
32;0.6708136200904846;0.32862693071365356;0.6887410283088684;0.310931921005249
33;0.6685665845870972;0.3310420513153076;0.685112476348877;0.31450697779655457
34;0.6773483753204346;0.3223367929458618;0.6868209838867188;0.31308814883232117
35;0.6666724681854248;0.3329029083251953;0.6956567764282227;0.30431318283081055
36;0.6797246336936951;0.3198595643043518;0.6957324743270874;0.303806334733963
37;0.6766981482505798;0.32293879985809326;0.6938748955726624;0.30570369958877563
38;0.6799858808517456;0.320011168718338;0.6939507126808167;0.3057786226272583
39;0.6772848963737488;0.3222269117832184;0.6978334784507751;0.3017142415046692
40;0.6816146969795227;0.3178030848503113;0.696404755115509;0.30303362011909485
41;0.6791990399360657;0.3205533027648926;0.7018246650695801;0.2980724573135376
42;0.6853554248809814;0.31444042921066284;0.698534369468689;0.3012428879737854
43;0.6820332407951355;0.31765449047088623;0.7005990743637085;0.29922381043434143
44;0.6824882626533508;0.31705981492996216;0.7015694379806519;0.2979772090911865
45;0.6904811263084412;0.30896416306495667;0.7006789445877075;0.2990432679653168
46;0.6887000203132629;0.3109586536884308;0.7025874257087708;0.29701071977615356
47;0.6870909929275513;0.3123621642589569;0.7060053944587708;0.29372555017471313
48;0.6938673257827759;0.30562692880630493;0.7052132487297058;0.29449933767318726
49;0.6985939741134644;0.30104154348373413;0.7023696303367615;0.2975617051124573
50;0.6979018449783325;0.30182361602783203;0.7036514282226562;0.29642432928085327
51;0.698113739490509;0.3014987111091614;0.7049392461776733;0.29504549503326416
52;0.6945133805274963;0.3051671087741852;0.7102875709533691;0.28931838274002075
53;0.6972314119338989;0.3022851049900055;0.7083079218864441;0.2914566099643707
54;0.7000903487205505;0.29973793029785156;0.7111634016036987;0.28869080543518066
55;0.7006776332855225;0.29862043261528015;0.7072457671165466;0.2924991846084595
56;0.6955627202987671;0.30410346388816833;0.7123183012008667;0.2873803973197937
57;0.6960399150848389;0.3037106394767761;0.7082401514053345;0.2913459837436676
58;0.6969826221466064;0.30256858468055725;0.7094714045524597;0.29010286927223206
59;0.6976362466812134;0.3019409477710724;0.71250981092453;0.2871319055557251
60;0.7002553343772888;0.2990097105503082;0.7098954916000366;0.29003894329071045
61;0.7054875493049622;0.29401707649230957;0.7121419906616211;0.2876051068305969
62;0.7043197751045227;0.295357882976532;0.7153446674346924;0.28478822112083435
63;0.7040253281593323;0.29552796483039856;0.7136660218238831;0.2861221730709076
64;0.7065116167068481;0.2930257022380829;0.7131113409996033;0.2865240275859833
65;0.7104011178016663;0.2892053723335266;0.7133623361587524;0.28634577989578247
66;0.7029486298561096;0.2967652380466461;0.7091983556747437;0.2905960977077484
67;0.7041167616844177;0.2955367863178253;0.7125861644744873;0.2871055006980896
68;0.6975336074829102;0.30213722586631775;0.7161952257156372;0.2836877703666687
69;0.7138412594795227;0.28591933846473694;0.7108377814292908;0.28900691866874695
70;0.7006922960281372;0.298981636762619;0.7152001261711121;0.28461146354675293
71;0.7074903845787048;0.291847288608551;0.7128702402114868;0.2869132459163666
72;0.7030982375144958;0.29653218388557434;0.7117368578910828;0.2879420220851898
73;0.7107358574867249;0.28870922327041626;0.7143192291259766;0.28532674908638
74;0.7138500213623047;0.28593748807907104;0.7143101096153259;0.28527772426605225
75;0.7120500802993774;0.28755855560302734;0.7134057879447937;0.28630438446998596
76;0.7128284573554993;0.2867412269115448;0.715514063835144;0.28404539823532104
77;0.7156997323036194;0.2839098572731018;0.7163697481155396;0.28316470980644226
78;0.7085261344909668;0.2908892035484314;0.7157312631607056;0.2841045558452606
79;0.7080707550048828;0.29131555557250977;0.7210321426391602;0.27864477038383484
80;0.7112597227096558;0.2883797287940979;0.7188167572021484;0.2808878421783447
81;0.7096238732337952;0.2898143529891968;0.720034122467041;0.27960604429244995
82;0.7198233008384705;0.27978089451789856;0.7192491292953491;0.28060182929039
83;0.7126282453536987;0.28710946440696716;0.7204284071922302;0.27935364842414856
84;0.7120464444160461;0.2875501215457916;0.7209252715110779;0.2787216305732727
85;0.7148967385292053;0.28457918763160706;0.7200148105621338;0.2799048125743866
86;0.7166205644607544;0.2832476496696472;0.7185148000717163;0.2812284827232361
87;0.7165942788124084;0.2825637757778168;0.7176803350448608;0.2820611894130707
88;0.7162015438079834;0.2835845947265625;0.7170642614364624;0.2828468978404999
89;0.7170893549919128;0.2823779284954071;0.720888614654541;0.27901509404182434
90;0.7134911417961121;0.2859209477901459;0.7200576663017273;0.2795276343822479
91;0.7133808135986328;0.28609976172447205;0.7175285220146179;0.28209188580513
92;0.722480058670044;0.27719005942344666;0.7212777733802795;0.2786557078361511
93;0.719609260559082;0.2802674174308777;0.7216297388076782;0.27816179394721985
94;0.7159541845321655;0.28364917635917664;0.7189427614212036;0.28054583072662354
