epoch;f1;loss;val_f1;val_loss
0;0.5319562554359436;0.4742920696735382;0.6025696992874146;0.39771777391433716
1;0.636603593826294;0.363863080739975;0.6556740403175354;0.3443577289581299
2;0.6703314185142517;0.32933273911476135;0.6780659556388855;0.32172682881355286
3;0.6875978708267212;0.31200718879699707;0.6819760799407959;0.31754156947135925
4;0.7005097270011902;0.29890692234039307;0.684290885925293;0.3155467212200165
5;0.7137281894683838;0.28576546907424927;0.6957926750183105;0.3040609359741211
6;0.7199128866195679;0.27965396642684937;0.7000855803489685;0.2993572950363159
7;0.7343787550926208;0.2653624713420868;0.7051231265068054;0.2944597601890564
8;0.7233306765556335;0.2762383222579956;0.7179142832756042;0.2817786931991577
9;0.7403342127799988;0.2595137655735016;0.7046290040016174;0.29480603337287903
10;0.7436861395835876;0.25584059953689575;0.7129735350608826;0.28676706552505493
11;0.7421426177024841;0.25765126943588257;0.7196546196937561;0.27971431612968445
12;0.7464337348937988;0.25324150919914246;0.721662700176239;0.2780519425868988
13;0.7550124526023865;0.24463187158107758;0.7138080596923828;0.2858473062515259
14;0.7524389624595642;0.24714621901512146;0.7237003445625305;0.2757525146007538
15;0.7534869313240051;0.24595771729946136;0.730425238609314;0.26910150051116943
16;0.7546350955963135;0.2450266182422638;0.727724015712738;0.27176418900489807
17;0.7617260217666626;0.23775774240493774;0.7340063452720642;0.2656545042991638
18;0.7595473527908325;0.23991535604000092;0.7299333810806274;0.26963862776756287
19;0.7566671967506409;0.24273690581321716;0.7223943471908569;0.27733537554740906
20;0.7653732299804688;0.23444949090480804;0.7300646305084229;0.26974597573280334
21;0.7694050669670105;0.2304636389017105;0.7316837906837463;0.2678721249103546
22;0.7704162001609802;0.22928659617900848;0.7336082458496094;0.26601189374923706
23;0.7739181518554688;0.22587259113788605;0.729877233505249;0.26976874470710754
24;0.7755204439163208;0.22417402267456055;0.7254794836044312;0.2741050720214844
25;0.7698079347610474;0.2297956645488739;0.7381130456924438;0.26174482703208923
