epoch;f1;loss;val_f1;val_loss
0;0.5054090619087219;0.4980733096599579;0.5963496565818787;0.4032646417617798
1;0.6131320595741272;0.3866806924343109;0.6461313962936401;0.3542901575565338
2;0.6439883708953857;0.3557122051715851;0.6652383208274841;0.3342375159263611
3;0.6619427800178528;0.3376419246196747;0.6698384881019592;0.33020585775375366
4;0.6766966581344604;0.3227103054523468;0.6769933700561523;0.32261785864830017
5;0.6878628134727478;0.3116056025028229;0.6894328594207764;0.31021648645401
6;0.7026691436767578;0.2969186007976532;0.6924082636833191;0.3071756660938263
7;0.7016677856445312;0.2979561686515808;0.6934293508529663;0.30594396591186523
8;0.7063478231430054;0.2933475375175476;0.6983265280723572;0.3012087643146515
9;0.7213517427444458;0.2779465913772583;0.6946775317192078;0.3046514391899109
10;0.7207983732223511;0.27894026041030884;0.7059379816055298;0.29377269744873047
11;0.7246615290641785;0.27499815821647644;0.7115762829780579;0.2883800268173218
12;0.7249954342842102;0.27483856678009033;0.7125117778778076;0.2873762845993042
13;0.7284561395645142;0.27112188935279846;0.7108996510505676;0.28884655237197876
14;0.7359305024147034;0.2636025547981262;0.7164406180381775;0.28340378403663635
15;0.7358552813529968;0.26366180181503296;0.7061433792114258;0.2935376763343811
16;0.7362580895423889;0.2633151113986969;0.7238271832466125;0.27599769830703735
17;0.745989978313446;0.25368040800094604;0.7223601341247559;0.277421236038208
18;0.7419809103012085;0.25774624943733215;0.7208466529846191;0.27884578704833984
19;0.7486075162887573;0.25090688467025757;0.7191193699836731;0.28059956431388855
20;0.7433002591133118;0.2563001215457916;0.7259392142295837;0.27365994453430176
21;0.7515586614608765;0.2482505589723587;0.720796525478363;0.27875709533691406
22;0.7520766258239746;0.24772806465625763;0.7220507860183716;0.2778950035572052
23;0.7575476765632629;0.24217252433300018;0.7240612506866455;0.27565130591392517
24;0.757463812828064;0.24225351214408875;0.730963408946991;0.2685757875442505
25;0.7567821145057678;0.24270443618297577;0.7209023237228394;0.2786377966403961
26;0.7571616172790527;0.24245552718639374;0.7228236198425293;0.2768612802028656
27;0.7598832845687866;0.23973996937274933;0.7227210998535156;0.2769586443901062
28;0.7670416831970215;0.23242533206939697;0.7316241264343262;0.26802220940589905
29;0.7622610330581665;0.2373543232679367;0.7273532748222351;0.2724684178829193
30;0.769325315952301;0.23020580410957336;0.7298383116722107;0.27016857266426086
31;0.7589733600616455;0.24061477184295654;0.7223284244537354;0.2773156762123108
32;0.7700496315956116;0.2295605093240738;0.7274180054664612;0.27217230200767517
33;0.7688062787055969;0.23108623921871185;0.7277113199234009;0.27216559648513794
34;0.7704269289970398;0.2291300743818283;0.7297255992889404;0.2700064182281494
35;0.7664375901222229;0.23318207263946533;0.72976154088974;0.2702412009239197
36;0.7708366513252258;0.22887462377548218;0.7327094674110413;0.2668147683143616
37;0.7694327235221863;0.23015977442264557;0.7269310355186462;0.2726876139640808
38;0.774232029914856;0.2253144234418869;0.7298193573951721;0.2699943780899048
39;0.7765103578567505;0.22283583879470825;0.7306287884712219;0.2691609859466553
40;0.7817438840866089;0.21788029372692108;0.7287104725837708;0.27106592059135437
41;0.7756186723709106;0.22406184673309326;0.7282748818397522;0.2718123197555542
42;0.7744512557983398;0.22520264983177185;0.7269664406776428;0.2729150950908661
43;0.7775811553001404;0.22215305268764496;0.731913685798645;0.26781073212623596
44;0.7808364033699036;0.21879446506500244;0.7294073700904846;0.27037063241004944
45;0.7725163102149963;0.22721441090106964;0.7324615716934204;0.26736581325531006
46;0.7806208729743958;0.21893519163131714;0.727798342704773;0.27195867896080017
47;0.775201141834259;0.22464619576931;0.7253317832946777;0.2745468318462372
48;0.7794815301895142;0.22016698122024536;0.7344855070114136;0.26551833748817444
49;0.7734323143959045;0.22615113854408264;0.7368096709251404;0.26305437088012695
50;0.7732809782028198;0.2265993356704712;0.7336500287055969;0.26607605814933777
51;0.7806057333946228;0.21911489963531494;0.7262668609619141;0.27342158555984497
52;0.7763248682022095;0.22315102815628052;0.736621618270874;0.26303502917289734
53;0.7881689667701721;0.21144872903823853;0.7266662120819092;0.27317139506340027
54;0.7742570042610168;0.22533570230007172;0.726990818977356;0.2728770971298218
55;0.7839580178260803;0.21573147177696228;0.7327242493629456;0.26712748408317566
56;0.7823523879051208;0.2174001932144165;0.7284547090530396;0.2711030840873718
57;0.7836335301399231;0.21604375541210175;0.7331066131591797;0.26660189032554626
58;0.7847925424575806;0.21513381600379944;0.7377608418464661;0.26214268803596497
59;0.7843118906021118;0.2152414172887802;0.731261670589447;0.26853129267692566
60;0.7892354726791382;0.2104167938232422;0.7326658368110657;0.2668907046318054
61;0.7892534136772156;0.21051770448684692;0.7346002459526062;0.2651765048503876
62;0.7841299176216125;0.21568726003170013;0.7346965670585632;0.2653532326221466
