epoch;accuracy;loss;val_accuracy;val_loss
0;0.2788941264152527;2.319904088973999;0.33527320623397827;1.910606026649475
1;0.4122089743614197;1.7768131494522095;0.44034916162490845;1.6784217357635498
2;0.47394677996635437;1.6255993843078613;0.4911089539527893;1.5887848138809204
3;0.5009700655937195;1.5548973083496094;0.4956353008747101;1.5549488067626953
4;0.5187777280807495;1.507949709892273;0.5192369818687439;1.5095105171203613
