epoch;accuracy;loss;val_accuracy;val_loss
0;0.2542267143726349;2.3058316707611084;0.36226963996887207;1.88112473487854
1;0.4119318127632141;1.7635648250579834;0.4594244956970215;1.6832786798477173
2;0.48537972569465637;1.6082522869110107;0.4936954379081726;1.5774604082107544
3;0.5171840190887451;1.5198050737380981;0.5156805515289307;1.5256502628326416
4;0.5351302623748779;1.4649509191513062;0.5294212698936462;1.4753860235214233
