epoch;accuracy;loss;val_accuracy;val_loss
0;0.2662832736968994;2.267686367034912;0.33834466338157654;1.8865805864334106
1;0.4043791592121124;1.7656958103179932;0.4618493318557739;1.6752675771713257
2;0.4867655336856842;1.6008365154266357;0.4970901906490326;1.5700829029083252
3;0.5112250447273254;1.5256781578063965;0.516165554523468;1.5180420875549316
4;0.5339523553848267;1.4692577123641968;0.5268347859382629;1.4778447151184082
