epoch;accuracy;loss;val_accuracy;val_loss
0;0.2912971079349518;2.234717845916748;0.36938247084617615;1.827573537826538
1;0.4472699463367462;1.730397343635559;0.48286452889442444;1.6539238691329956
2;0.49043792486190796;1.6122692823410034;0.4977368116378784;1.5762039422988892
3;0.5164218544960022;1.5337612628936768;0.5139023661613464;1.5257818698883057
4;0.5290327072143555;1.4891269207000732;0.525864839553833;1.4998120069503784
