epoch;accuracy;loss;val_accuracy;val_loss
0;0.26995566487312317;2.2785117626190186;0.35871320962905884;1.9107428789138794
1;0.40652716159820557;1.7893253564834595;0.4485935866832733;1.6922149658203125
2;0.47422394156455994;1.6192058324813843;0.4752667248249054;1.5925503969192505
3;0.5008314847946167;1.5409563779830933;0.49434205889701843;1.5466762781143188
4;0.5284783840179443;1.4823518991470337;0.518267035484314;1.489744782447815
