epoch;f1;loss;val_f1;val_loss
0;0.47295716404914856;0.5641481876373291;0.5464898347854614;0.4728092551231384
1;0.5803157091140747;0.4380916953086853;0.6034696102142334;0.4154990613460541
2;0.6211300492286682;0.3972320556640625;0.6172115802764893;0.4007347524166107
3;0.6435293555259705;0.37471070885658264;0.6298075318336487;0.38722869753837585
4;0.6593957543373108;0.35854560136795044;0.6394788026809692;0.3784106969833374
5;0.6711710095405579;0.3476068675518036;0.6379578113555908;0.3807741701602936
6;0.6785005331039429;0.34061017632484436;0.6496444940567017;0.3691001832485199
7;0.6937978267669678;0.3259786069393158;0.6501439809799194;0.3687044382095337
8;0.7017783522605896;0.3189195692539215;0.655754804611206;0.3664435148239136
9;0.7110449075698853;0.3094594180583954;0.6507015228271484;0.36952444911003113
10;0.7143211960792542;0.30507880449295044;0.6552940011024475;0.3625281751155853
11;0.7261788249015808;0.29287242889404297;0.6504466533660889;0.36819785833358765
12;0.7240726947784424;0.2958834171295166;0.6581689715385437;0.3611040413379669
13;0.7311102151870728;0.28836628794670105;0.6469845771789551;0.37269914150238037
14;0.7380917072296143;0.2820117473602295;0.636563241481781;0.3830049932003021
15;0.7359713912010193;0.2845039963722229;0.6389756202697754;0.38059279322624207
16;0.7391648888587952;0.27902862429618835;0.6372438669204712;0.38114631175994873
17;0.7457267045974731;0.2729107439517975;0.6541835069656372;0.3644532859325409
18;0.7481938600540161;0.2708686888217926;0.6195892691612244;0.3979724049568176
19;0.7485145330429077;0.26949211955070496;0.6368598341941833;0.380989134311676
20;0.7497935891151428;0.26770204305648804;0.6403149962425232;0.37682077288627625
21;0.7578094601631165;0.2602464258670807;0.634921669960022;0.3837083578109741
22;0.7546851634979248;0.2639443576335907;0.636620819568634;0.3823862373828888
23;0.7521194815635681;0.2649601995944977;0.6252755522727966;0.3903653919696808
24;0.7563630938529968;0.2608034014701843;0.6385221481323242;0.3794402480125427
25;0.7541905045509338;0.2636181116104126;0.6316420435905457;0.3870737850666046
26;0.7544080018997192;0.2632445693016052;0.6487677097320557;0.3672123849391937
27;0.7644216418266296;0.2519717514514923;0.6338468194007874;0.38297197222709656
