epoch;f1;loss;val_f1;val_loss
0;0.4148053228855133;0.5894675254821777;0.5006576180458069;0.497831791639328
1;0.5225803256034851;0.4781820774078369;0.5527944564819336;0.4462696313858032
2;0.5656707882881165;0.43480852246284485;0.579414963722229;0.4191321134567261
3;0.5908061861991882;0.40906551480293274;0.5930112600326538;0.4056365191936493
4;0.6068603992462158;0.39300352334976196;0.6074340343475342;0.39090049266815186
5;0.614116370677948;0.38552114367485046;0.6096040606498718;0.3887968957424164
6;0.6302781105041504;0.36950185894966125;0.6239174008369446;0.3748285472393036
7;0.6331784725189209;0.36669260263442993;0.6288480162620544;0.3695363998413086
8;0.6426079869270325;0.3570008873939514;0.630912721157074;0.3673815429210663
9;0.6486920714378357;0.3512336313724518;0.6364021897315979;0.36202767491340637
10;0.657796323299408;0.3418119251728058;0.6446968913078308;0.3537919521331787
11;0.6595178246498108;0.34028685092926025;0.6437556743621826;0.35448262095451355
12;0.661928117275238;0.33800169825553894;0.6449176669120789;0.3534644842147827
13;0.6640112400054932;0.33576062321662903;0.6517614126205444;0.3465636968612671
14;0.6742730140686035;0.32547178864479065;0.6502161026000977;0.3478515148162842
15;0.6702679991722107;0.3296239376068115;0.6542613506317139;0.3439476191997528
16;0.6697803139686584;0.32994332909584045;0.6514275074005127;0.3469912111759186
17;0.6764853596687317;0.3232915997505188;0.6622439622879028;0.33612897992134094
18;0.6764087080955505;0.3235242962837219;0.666567325592041;0.3316972553730011
19;0.6828986406326294;0.3169821798801422;0.6593931317329407;0.33892402052879333
20;0.6894965767860413;0.3104575574398041;0.666458010673523;0.3320345878601074
21;0.6885911822319031;0.31139907240867615;0.6660273671150208;0.33213409781455994
22;0.6899097561836243;0.3099636435508728;0.6633446216583252;0.33494335412979126
23;0.6848670840263367;0.31501975655555725;0.664696216583252;0.3336253762245178
24;0.6944220662117004;0.3054795265197754;0.6679686307907104;0.33037298917770386
25;0.6880403161048889;0.31174585223197937;0.6690497994422913;0.3295573592185974
26;0.6903296709060669;0.3095490634441376;0.6711228489875793;0.32691532373428345
27;0.7004790306091309;0.2993521988391876;0.6688278913497925;0.32938358187675476
28;0.6915489435195923;0.30826133489608765;0.674073338508606;0.3244054913520813
29;0.7001900672912598;0.299795001745224;0.6658491492271423;0.33230721950531006
30;0.6979419589042664;0.30201902985572815;0.673161506652832;0.3248388171195984
31;0.704918384552002;0.2947846055030823;0.676482081413269;0.3217654824256897
32;0.7065637111663818;0.2933139204978943;0.6761158108711243;0.32208776473999023
33;0.7048719525337219;0.29497504234313965;0.6781716346740723;0.3200914263725281
34;0.7104472517967224;0.2893035113811493;0.6733186841011047;0.3250449299812317
35;0.7087670564651489;0.2910516858100891;0.6794906258583069;0.31852471828460693
36;0.7111541032791138;0.28884100914001465;0.6785759925842285;0.319988489151001
37;0.7122504115104675;0.28767308592796326;0.6717658638954163;0.32641416788101196
38;0.7087475657463074;0.29119744896888733;0.6782851219177246;0.31985554099082947
39;0.7074177265167236;0.29250144958496094;0.6850935220718384;0.31288662552833557
40;0.7097005844116211;0.28983157873153687;0.6778143644332886;0.32029882073402405
41;0.7054840922355652;0.29431408643722534;0.6810559630393982;0.3170687258243561
42;0.7164455652236938;0.2834339141845703;0.6864544153213501;0.3117443025112152
43;0.711247444152832;0.28844118118286133;0.6784573793411255;0.3196668028831482
44;0.7111379504203796;0.2886947691440582;0.6840258836746216;0.3141050636768341
45;0.7086577415466309;0.29102423787117004;0.6802515387535095;0.3181177079677582
46;0.7164453268051147;0.2833573520183563;0.6858842372894287;0.31220585107803345
47;0.7191388607025146;0.28092506527900696;0.6865187287330627;0.31180524826049805
48;0.7159227132797241;0.284075528383255;0.6849461197853088;0.31345173716545105
49;0.7118363976478577;0.2879537343978882;0.6855325102806091;0.31272608041763306
50;0.7226775288581848;0.2771603465080261;0.6859115362167358;0.31229352951049805
51;0.7159862518310547;0.2838630676269531;0.6783451437950134;0.31977108120918274
52;0.7136902213096619;0.28623324632644653;0.6833180785179138;0.31469234824180603
53;0.7169767022132874;0.2829536199569702;0.6848061084747314;0.31338945031166077
54;0.7159879803657532;0.28396522998809814;0.6870763897895813;0.31100761890411377
